station,year,month,precip,t_med,t_min,t_max,spei_1,spei_3,spei_6,spei_12,spei_24,month_sin,month_cos,t_med_anom,t_min_anom,t_max_anom,precip_anom,precip_lag1,precip_lag3,t_med_lag1,t_med_lag3,precip_roll3,drought_class
Leova,2017,1,52.9,-2.5,-6.7,1.9,1.643474,1.193629,0.202606,-1.346888,-1.235435,0.5,0.866025403784439,-1.12,-1.1733,-0.7267,18.14,18.4,48.6,1.4,11.0,29.766666666666666,Wet
Leova,2017,2,28.9,0.1,-4.7,3.9,1.089863,1.466831,0.966793,-1.222581,-1.166925,0.866025403784439,0.5,-0.2867,-0.97,-0.5933,7.8433,52.9,18.0,-2.5,3.6,33.4,Wet
Leova,2017,3,41.6,5.8,0.3,10.1,0.732841,1.478375,1.500281,-0.999037,-1.162895,1.0,0.0,0.44,-0.0333,-0.33,16.3133,28.9,18.4,0.1,1.4,41.13333333333333,Wet
Leova,2017,4,37.8,10.3,4.4,16.4,0.138556,0.837698,1.45016,-0.893533,-1.28581,0.866025403784439,-0.5,-1.7733,-1.6367,-1.72,1.0467,41.6,52.9,5.8,-2.5,36.1,Normal
Leova,2017,5,43.0,17.9,12.1,23.7,-0.602604,0.117176,1.13089,-0.622983,-1.363724,0.5,-0.866025403784439,0.6833,0.9833,0.4333,-8.5867,37.8,28.9,10.3,0.1,40.800000000000004,Normal
Leova,2017,6,53.1,23.1,17.2,28.3,-0.961886,-0.604307,0.624179,-0.280355,-1.08431,0.0,-1.0,1.3033,1.34,0.6733,-15.25,43.0,41.6,17.9,5.8,44.63333333333333,Normal
Leova,2017,7,23.7,24.5,17.9,30.2,-1.784394,-1.42295,-0.417395,-0.34512,-1.218644,-0.5,-0.866025403784439,0.42,-0.0767,0.2033,-32.6967,53.1,37.8,23.1,10.3,39.93333333333333,Dry
Leova,2017,8,10.6,22.7,16.8,28.3,-1.877039,-1.965505,-1.318902,-0.554039,-1.436264,-0.866025403784438,-0.5,0.0667,0.2733,-0.2367,-45.4533,23.7,43.0,24.5,17.9,29.13333333333333,Dry
Leova,2017,9,15.8,17.5,11.9,23.5,-1.172032,-2.054969,-1.897706,-0.622983,-1.529625,-1.0,-0.0,0.0567,0.5133,0.0733,-25.2667,10.6,53.1,22.7,23.1,16.7,Dry
Leova,2017,10,7.6,13.6,8.6,18.6,-0.916693,-1.68557,-2.218349,-1.187064,-1.718364,-0.866025403784439,0.5,1.8267,1.8433,1.9733,-18.9533,15.8,23.7,17.5,24.5,11.333333333333334,Dry
Leova,2017,11,42.7,6.3,1.1,11.0,0.701206,-0.587953,-1.82218,-1.07007,-1.700229,-0.5,0.866025403784438,0.7733,0.5333,0.5433,9.6333,7.6,10.6,13.6,22.7,22.03333333333333,Normal
Leova,2017,12,54.5,0.8,-3.3,4.9,1.589243,0.587583,-1.047008,-0.661633,-1.506117,-0.0,1.0,0.3467,0.1033,0.6067,23.91,42.7,15.8,6.3,17.5,34.93333333333334,Normal
Leova,2018,1,14.2,-2.4,-6.3,1.5,0.768995,1.305219,-0.271149,-1.065891,-1.555149,0.5,0.866025403784439,-1.02,-0.7733,-1.1267,-20.56,54.5,7.6,0.8,13.6,37.13333333333333,Wet
Leova,2018,2,29.2,-4.0,-7.0,0.3,1.10794,1.478375,0.635851,-1.057535,-1.469847,0.866025403784439,0.5,-4.3867,-3.27,-4.1933,8.1433,14.2,42.7,-2.4,6.3,32.63333333333333,Wet
Leova,2018,3,70.8,5.6,1.2,10.4,1.415251,1.404302,1.422009,-0.742067,-1.123267,1.0,0.0,0.24,0.8667,-0.03,45.5133,29.2,54.5,-4.0,0.8,38.06666666666666,Wet
Leova,2018,4,71.1,12.5,6.8,18.4,0.642455,1.350432,1.895764,-0.509122,-0.905647,0.866025403784439,-0.5,0.4267,0.7633,0.28,34.3467,70.8,14.2,5.6,-2.4,57.03333333333333,Wet
Leova,2018,5,76.0,16.2,10.3,21.8,0.335145,1.021435,1.784534,-0.075615,-0.452944,0.5,-0.866025403784439,-1.0167,-0.8167,-1.4667,24.4133,71.1,29.2,12.5,-4.0,72.63333333333333,Wet
Leova,2018,6,58.7,24.2,17.9,29.2,-0.959627,0.010397,1.010048,-0.07457,-0.231966,0.0,-1.0,2.4033,2.04,1.5733,-9.65,76.0,70.8,16.2,5.6,68.60000000000001,Normal
Leova,2018,7,76.1,25.1,19.0,31.4,-0.668134,-0.54755,0.57337,0.44146,0.058194,-0.5,-0.866025403784439,1.02,1.0233,1.4033,19.7033,58.7,71.1,24.2,12.5,70.26666666666667,Normal
Leova,2018,8,38.9,22.8,16.8,28.8,-1.24886,-1.221897,-0.142754,0.731858,0.110584,-0.866025403784438,-0.5,0.1667,0.2733,0.2633,-17.1533,76.1,76.0,25.1,16.2,57.900000000000006,Dry
Leova,2018,9,27.6,19.1,12.7,24.7,-1.086166,-1.275767,-0.902822,0.771553,0.091777,-1.0,-0.0,1.6567,1.3133,1.2733,-13.4667,38.9,58.7,22.8,24.2,47.53333333333333,Dry
Leova,2018,10,14.5,12.6,8.3,17.9,-0.647797,-1.267109,-1.294871,0.895859,-0.190994,-0.866025403784439,0.5,0.8267,1.5433,1.2733,-12.0533,27.6,76.1,19.1,25.1,27.0,Dry
Leova,2018,11,27.1,6.4,1.0,12.5,0.337404,-0.591801,-1.294184,0.72768,-0.223906,-0.5,0.866025403784438,0.8733,0.4333,2.0433,-5.9667,14.5,38.9,12.6,22.8,23.066666666666666,Normal
Leova,2018,12,29.7,-0.1,-3.5,3.4,1.119238,0.347089,-0.662511,0.510404,-0.100991,-0.0,1.0,-0.5533,-0.0967,-0.8933,-0.89,27.1,27.6,6.4,19.1,23.766666666666666,Normal
Leova,2019,1,46.1,-0.7,-5.6,3.2,1.489819,1.25712,-0.006807,0.84363,-0.146664,0.5,0.866025403784439,0.68,-0.0733,0.5733,11.34,29.7,14.5,-0.1,12.6,34.300000000000004,Wet
Leova,2019,2,9.6,2.2,-2.1,6.3,0.416492,1.290789,0.499217,0.523983,-0.346821,0.866025403784439,0.5,1.8133,1.63,1.8067,-11.4567,46.1,27.1,-0.7,6.4,28.466666666666665,Wet
Leova,2019,3,76.1,5.2,0.1,9.6,1.580204,1.487033,1.309406,0.600239,-0.094946,1.0,0.0,-0.16,-0.2333,-0.83,50.8133,9.6,29.7,2.2,-0.1,43.93333333333334,Wet
Leova,2019,4,5.7,9.5,3.9,15.2,-0.496401,0.641454,1.355409,0.073763,-0.283684,0.866025403784439,-0.5,-2.5733,-2.1367,-2.92,-31.0533,76.1,46.1,5.2,-0.7,30.466666666666665,Normal
Leova,2019,5,22.3,17.9,11.7,24.2,-1.070349,0.008473,0.927656,-0.575976,-0.422719,0.5,-0.866025403784439,0.6833,0.5833,0.9333,-29.2867,5.7,9.6,9.5,2.2,34.699999999999996,Normal
Leova,2019,6,45.5,22.6,17.0,28.5,-1.077128,-1.122813,0.26028,-0.630295,-0.456974,0.0,-1.0,0.8033,1.14,0.8733,-22.85,22.3,76.1,17.9,5.2,24.5,Dry
Leova,2019,7,83.1,25.1,18.9,30.7,-0.509959,-1.128585,-0.347361,-0.557173,-0.078154,-0.5,-0.866025403784439,1.02,0.9233,0.7033,26.7033,45.5,5.7,22.6,9.5,50.29999999999999,Dry
Leova,2019,8,36.6,23.1,16.7,28.4,-1.334726,-1.241136,-0.879477,-0.596868,0.083046,-0.866025403784438,-0.5,0.4667,0.1733,-0.1367,-19.4533,83.1,22.3,25.1,17.9,55.06666666666666,Dry
Leova,2019,9,33.8,19.2,12.6,25.1,-0.957367,-1.190151,-1.65053,-0.537326,0.146854,-1.0,-0.0,1.7567,1.2133,1.6733,-7.2667,36.6,45.5,23.1,22.6,51.166666666666664,Dry
Leova,2019,10,16.9,11.1,6.0,15.6,-0.424093,-1.153596,-1.628559,-0.433911,0.293277,-0.866025403784439,0.5,-0.6733,-0.7567,-1.0267,-9.6533,33.8,83.1,19.2,25.1,29.100000000000005,Dry
Leova,2019,11,21.3,5.1,0.4,9.7,0.353222,-0.434999,-1.196,-0.426599,0.189841,-0.5,0.866025403784438,-0.4267,-0.1667,-0.7567,-11.7667,16.9,36.6,11.1,23.1,24.0,Normal
Leova,2019,12,11.7,-1.2,-4.7,2.6,0.712504,0.275903,-0.652212,-0.614626,-0.070766,-0.0,1.0,-1.6533,-1.2967,-1.6933,-18.89,21.3,33.8,5.1,19.2,16.633333333333336,Normal
Leova,2020,1,27.9,-0.4,-5.0,3.4,1.078565,0.915618,-0.169532,-0.804742,0.021252,0.5,0.866025403784439,0.98,0.5267,0.7733,-6.86,11.7,16.9,-1.2,11.1,20.3,Normal
Leova,2020,2,27.0,0.8,-3.5,4.4,0.967843,1.177276,0.530114,-0.549861,-0.020391,0.866025403784439,0.5,0.4133,0.23,-0.0933,5.9433,27.9,21.3,-0.4,5.1,22.2,Wet
Leova,2020,3,20.7,6.0,0.5,10.5,0.23798,0.97526,0.893326,-1.170351,-0.370329,1.0,0.0,0.64,0.1667,0.07,-4.5867,27.0,11.7,0.8,-1.2,25.2,Normal
Leova,2020,4,60.5,13.3,7.1,19.6,0.312548,0.64915,1.117158,-0.796386,-0.468392,0.866025403784439,-0.5,1.2267,1.0633,1.48,23.7467,20.7,27.9,6.0,-0.4,36.06666666666667,Normal
Leova,2020,5,46.7,17.4,11.8,23.5,-0.462507,0.040218,0.869295,-0.515389,-0.705491,0.5,-0.866025403784439,0.1833,0.6833,0.2333,-4.8867,60.5,27.0,13.3,0.8,42.63333333333333,Normal
Leova,2020,6,37.2,22.7,16.7,28.6,-1.275976,-0.604307,0.265087,-0.607314,-0.799524,0.0,-1.0,0.9033,0.84,0.9733,-31.15,46.7,20.7,17.4,6.0,48.13333333333333,Normal
Leova,2020,7,98.4,26.4,20.3,32.3,-0.311111,-0.869813,-0.157173,-0.515389,-0.693401,-0.5,-0.866025403784439,2.32,2.3233,2.3033,42.0033,37.2,60.5,22.7,13.3,60.76666666666667,Normal
Leova,2020,8,54.6,25.0,19.0,30.3,-1.142657,-1.159368,-0.798458,-0.426599,-0.661832,-0.866025403784438,-0.5,2.3667,2.4733,1.7633,-1.4533,98.4,46.7,26.4,17.4,63.400000000000006,Dry
Leova,2020,9,29.9,15.8,9.7,22.1,-0.661355,-0.89771,-1.071725,-0.289757,-0.535559,-1.0,-0.0,-1.6433,-1.6867,-1.3267,-11.1667,54.6,37.2,25.0,22.7,60.96666666666667,Normal
Leova,2020,10,20.4,11.1,5.6,16.3,-0.345006,-0.91214,-1.271526,-0.253196,-0.445556,-0.866025403784439,0.5,-0.6733,-1.1567,-0.3267,-6.1533,29.9,98.4,15.8,26.4,34.96666666666667,Normal
Leova,2020,11,21.0,5.6,0.3,10.2,0.289952,-0.302246,-1.042888,-0.282445,-0.459661,-0.5,0.866025403784438,0.0733,-0.2667,-0.2567,-12.0667,20.4,54.6,11.1,25.0,23.766666666666666,Normal
Leova,2020,12,10.5,2.4,-1.5,6.4,0.414232,0.155655,-0.529311,-0.420331,-0.669221,-0.0,1.0,1.9467,1.9033,2.1067,-20.09,21.0,29.9,5.6,15.8,17.3,Normal
Rabnita,1961,1,18.6,-4.0,-7.9,-0.4,0.61098,,,,,0.5,0.866025403784439,-0.84,-0.7867,-1.19,-11.0533,,,,,18.6,Normal
Rabnita,1961,2,26.6,-2.3,-6.6,1.1,0.795573,,,,,0.866025403784439,0.5,-0.8967,-1.2367,-1.5233,-9.3967,18.6,,-4.0,,22.6,Normal
Rabnita,1961,3,4.6,3.7,-1.7,9.8,-0.138925,0.563241,,,,1.0,0.0,-0.1967,-0.6067,0.7167,-27.0867,26.6,,-2.3,,16.6,Normal
Rabnita,1961,4,74.9,9.7,3.0,16.2,0.790958,0.64281,,,,0.866025403784439,-0.5,-1.2333,-1.8467,-0.6567,41.3833,4.6,18.6,3.7,-4.0,35.36666666666667,Normal
Rabnita,1961,5,60.0,16.3,10.3,22.8,-0.314287,0.152138,,,,0.5,-0.866025403784439,0.0767,-0.0167,0.5033,11.4533,74.9,26.6,9.7,-2.3,46.5,Normal
Rabnita,1961,6,97.4,23.1,17.5,28.2,-0.235836,0.109294,0.477783,,,0.0,-1.0,2.8567,3.2833,2.01,14.07,60.0,4.6,16.3,3.7,77.43333333333334,Normal
Rabnita,1961,7,101.3,24.9,18.6,30.9,-0.353513,-0.39668,0.17517,,,-0.5,-0.866025403784439,3.0067,2.82,3.0333,42.7533,97.4,74.9,23.1,9.7,86.23333333333333,Normal
Rabnita,1961,8,53.3,20.4,14.2,25.8,-0.9419,-0.674149,-0.369968,,,-0.866025403784438,-0.5,-0.1633,-0.4333,-0.7467,0.3433,101.3,60.0,24.9,16.3,84.0,Normal
Rabnita,1961,9,61.9,15.4,9.4,21.6,-0.166614,-0.643546,-0.378656,,,-1.0,-0.0,0.0533,0.1067,0.0633,19.6967,53.3,97.4,20.4,23.1,72.16666666666667,Normal
Rabnita,1961,10,34.1,7.9,3.0,13.1,0.057204,-0.461967,-0.608873,,,-0.866025403784439,0.5,-1.7133,-1.7533,-1.6667,-1.9633,61.9,101.3,15.4,24.9,49.76666666666666,Normal
Rabnita,1961,11,24.4,3.5,-2.1,8.5,0.341015,0.105213,-0.40327,,,-0.5,0.866025403784438,-0.4867,-1.1233,-0.5767,-12.2367,34.1,53.3,7.9,20.4,40.13333333333333,Normal
Rabnita,1961,12,39.0,-0.8,-4.7,3.0,1.08169,0.657091,0.010108,0.605689,,-0.0,1.0,0.18,0.18,0.0067,3.8267,24.4,61.9,3.5,15.4,32.5,Normal
Rabnita,1962,1,31.5,-2.7,-6.7,1.8,0.908635,1.033511,0.406111,0.722284,,0.5,0.866025403784439,0.46,0.4133,1.01,1.8467,39.0,34.1,-0.8,7.9,31.633333333333336,Wet
Rabnita,1962,2,23.7,-2.5,-6.4,1.5,0.728658,1.204889,0.930254,0.696073,,0.866025403784439,0.5,-1.0967,-1.0367,-1.1233,-12.2967,31.5,24.4,-2.7,3.5,31.400000000000002,Wet
Rabnita,1962,3,23.7,2.5,-1.5,8.2,0.440233,0.921299,1.120654,0.922936,,1.0,0.0,-1.3967,-0.4067,-0.8833,-7.9867,23.7,39.0,-2.5,-0.8,26.3,Normal
Rabnita,1962,4,6.8,11.9,5.8,17.8,-1.034196,0.062369,0.778224,0.208002,,0.866025403784439,-0.5,0.9667,0.9533,0.9433,-26.7167,23.7,31.5,2.5,-2.7,18.066666666666666,Normal
Rabnita,1962,5,71.9,16.9,11.6,23.0,-0.108929,-0.30793,0.637053,0.288443,,0.5,-0.866025403784439,0.6767,1.2833,0.7033,23.3533,6.8,23.7,11.9,-2.5,34.13333333333333,Normal
Rabnita,1962,6,91.6,19.0,12.8,25.3,0.103352,-0.456866,0.330096,0.421307,,0.0,-1.0,-1.2433,-1.4167,-0.89,8.27,71.9,23.7,16.9,2.5,56.76666666666667,Normal
Rabnita,1962,7,115.1,19.7,13.4,26.1,0.564832,0.250068,0.222227,0.781033,,-0.5,-0.866025403784439,-2.1933,-2.38,-1.7667,56.5533,91.6,6.8,19.0,11.9,92.86666666666667,Normal
Rabnita,1962,8,85.1,20.1,13.9,26.3,-0.173536,0.221505,-0.06084,1.08201,,-0.866025403784438,-0.5,-0.4633,-0.7333,-0.2467,32.1433,115.1,71.9,19.7,16.9,97.26666666666665,Normal
Rabnita,1962,9,16.0,15.5,10.0,22.4,-1.237247,-0.371177,-0.587155,0.662631,,-1.0,-0.0,0.1533,0.7067,0.8633,-26.2033,85.1,91.6,20.1,19.0,72.06666666666666,Normal
Rabnita,1962,10,27.2,7.9,2.8,13.6,-0.102006,-0.665988,-0.294677,0.600266,,-0.866025403784439,0.5,-1.7133,-1.9533,-1.1667,-8.8633,16.0,115.1,15.5,19.7,42.76666666666666,Normal
Rabnita,1962,11,18.4,2.8,-2.6,6.9,0.28333,-0.464007,-0.171605,0.57767,,-0.5,0.866025403784438,-1.1867,-1.6233,-2.1767,-18.2367,27.2,85.1,7.9,20.1,20.533333333333335,Normal
Rabnita,1962,12,50.8,-2.1,-5.9,1.9,1.353963,0.681574,0.220779,0.684323,0.934216,-0.0,1.0,-1.12,-1.02,-1.0933,15.6267,18.4,16.0,2.8,15.5,32.13333333333333,Normal
Rabnita,1963,1,12.9,-4.3,-8.3,0.4,0.479459,0.938641,0.193992,0.51621,0.897695,0.5,0.866025403784439,-1.14,-1.1867,-0.39,-16.7533,50.8,27.2,-2.1,7.9,27.366666666666664,Normal
Rabnita,1963,2,18.3,-2.1,-5.8,1.7,0.604058,1.080436,0.437965,0.467403,0.844514,0.866025403784439,0.5,-0.6967,-0.4367,-0.9233,-17.6967,12.9,18.4,-4.3,2.8,27.333333333333332,Wet
Rabnita,1963,3,23.7,4.0,-1.2,9.0,0.267178,0.599965,0.909984,0.399615,0.957283,1.0,0.0,0.1033,-0.1067,-0.0833,-7.9867,18.3,50.8,-2.1,-2.1,18.3,Normal
Rabnita,1963,4,66.3,11.1,4.8,17.2,0.431003,0.578543,1.077217,0.97355,0.857328,0.866025403784439,-0.5,0.1667,-0.0467,0.3433,32.7833,23.7,12.9,4.0,-4.3,36.1,Normal
Rabnita,1963,5,68.1,17.9,12.4,24.4,-0.31198,0.17356,0.890437,0.894013,0.857969,0.5,-0.866025403784439,1.6767,2.0833,2.1033,19.5533,66.3,18.3,11.1,-2.1,52.699999999999996,Normal
Rabnita,1963,6,66.5,21.0,14.5,26.5,-0.706545,-0.256925,0.243945,0.576767,0.727259,0.0,-1.0,0.7567,0.2833,0.31,-16.83,68.1,23.7,17.9,4.0,66.96666666666665,Normal
Rabnita,1963,7,40.9,23.5,17.1,29.0,-1.585665,-1.148499,-0.403994,-0.265608,0.385107,-0.5,-0.866025403784439,1.6067,1.32,1.1333,-17.6467,66.5,66.3,21.0,11.1,58.5,Dry
Rabnita,1963,8,28.8,19.6,13.9,25.9,-1.414917,-1.63611,-1.037454,-0.751871,0.253757,-0.866025403784438,-0.5,-0.9633,-0.7333,-0.6467,-24.1567,40.9,68.1,23.5,17.9,45.400000000000006,Dry
Rabnita,1963,9,43.5,15.7,8.6,21.9,-0.625786,-1.600407,-1.317625,-0.512355,0.12625,-1.0,-0.0,0.3533,-0.6933,0.3633,1.2967,28.8,66.5,19.6,21.0,37.733333333333334,Dry
Rabnita,1963,10,111.3,9.3,4.7,14.6,1.677,-0.157975,-0.926689,0.184502,0.576046,-0.866025403784439,0.5,-0.3133,-0.0533,-0.1667,75.2367,43.5,40.9,15.7,23.5,61.199999999999996,Normal
Rabnita,1963,11,24.7,4.9,0.5,9.9,0.186419,0.54998,-0.770315,0.146541,0.533117,-0.5,0.866025403784438,0.9133,1.4767,0.8233,-11.9367,111.3,28.8,9.3,19.6,59.833333333333336,Normal
Rabnita,1963,12,8.9,-0.3,-4.0,3.6,0.387163,0.997807,-0.427161,-0.232166,0.340256,-0.0,1.0,0.68,0.88,0.6067,-26.2733,24.7,43.5,4.9,15.7,48.300000000000004,Normal
Rabnita,1964,1,28.4,-0.4,-5.1,3.6,0.837106,0.626488,0.332992,-0.092071,0.320393,0.5,0.866025403784439,2.76,2.0133,2.81,-1.2533,8.9,111.3,-0.3,9.3,20.666666666666668,Normal
Rabnita,1964,2,28.9,-1.5,-5.7,2.6,0.848643,0.919259,1.043191,0.003735,0.353711,0.866025403784439,0.5,-0.0967,-0.3367,-0.0233,-7.0967,28.4,24.7,-0.4,4.9,22.066666666666663,Normal
Rabnita,1964,3,15.0,2.8,-2.1,7.8,0.204878,0.838671,1.303815,-0.020668,0.288356,1.0,0.0,-1.0967,-1.0067,-1.2833,-16.6867,28.9,8.9,-1.5,-0.3,24.099999999999998,Normal
Rabnita,1964,4,37.9,11.1,5.2,17.0,-0.224299,0.369421,0.707276,-0.277358,0.513254,0.866025403784439,-0.5,0.1667,0.3533,0.1433,4.3833,15.0,28.4,2.8,-0.4,27.266666666666666,Normal
Rabnita,1964,5,14.5,15.8,10.5,21.6,-1.306469,-0.583359,0.238878,-0.666911,0.180713,0.5,-0.866025403784439,-0.4233,0.1833,-0.6967,-34.0467,37.9,28.9,11.1,-1.5,22.46666666666667,Normal
Rabnita,1964,6,45.3,18.5,13.3,24.4,-0.907289,-1.075051,-0.167261,-0.745544,-0.099929,0.0,-1.0,-1.7433,-0.9167,-1.79,-38.03,14.5,15.0,15.8,2.8,32.56666666666666,Dry
Rabnita,1964,7,105.0,22.0,16.0,28.3,0.066434,-0.946518,-0.409062,-0.098398,-0.238327,-0.5,-0.866025403784439,0.1067,0.22,0.4333,46.4533,45.3,37.9,18.5,11.1,54.93333333333334,Normal
Rabnita,1964,8,17.5,20.3,14.1,25.8,-1.756413,-1.145439,-1.226406,-0.232166,-0.677871,-0.866025403784438,-0.5,-0.2633,-0.5333,-0.7467,-35.4567,105.0,14.5,22.0,15.8,55.93333333333334,Dry
Rabnita,1964,9,35.1,16.4,10.1,22.7,-0.900367,-1.142378,-1.573181,-0.339722,-0.584324,-1.0,-0.0,1.0533,0.8067,1.1633,-7.1033,17.5,45.3,20.3,18.5,52.53333333333333,Dry
Rabnita,1964,10,4.4,7.6,3.1,12.7,-0.593483,-1.434129,-1.689013,-1.229096,-0.7208,-0.866025403784439,0.5,-2.0133,-1.6533,-2.0667,-31.6633,35.1,105.0,16.4,22.0,19.0,Dry
Rabnita,1964,11,23.4,2.7,-1.7,7.8,0.410237,-0.476248,-1.150391,-1.141424,-0.68556,-0.5,0.866025403784438,-1.2867,-0.7233,-1.2767,-13.2367,4.4,17.5,7.6,20.3,20.966666666666665,Normal
Rabnita,1964,12,50.0,-1.2,-5.2,2.7,1.335504,0.512236,-0.446707,-0.769948,-0.690686,-0.0,1.0,-0.22,-0.32,-0.2933,14.8267,23.4,35.1,2.7,16.4,25.933333333333334,Normal
Rabnita,1965,1,142.2,-2.8,-6.8,1.4,3.462928,2.305585,0.618954,0.258617,0.137784,0.5,0.866025403784439,0.36,0.3133,0.61,112.5467,50.0,4.4,-1.2,7.6,71.86666666666666,Wet
Rabnita,1965,2,30.8,0.1,-3.2,4.6,0.880946,2.513687,1.446434,0.27127,0.214672,0.866025403784439,0.5,1.5033,2.1633,1.9767,-5.1967,142.2,23.4,-2.8,2.7,74.33333333333333,Wet
Rabnita,1965,3,58.9,4.0,-0.7,9.7,1.079383,2.400455,2.067587,0.613824,0.44021,1.0,0.0,0.1033,0.3933,0.6167,27.2133,30.8,50.0,0.1,-1.2,77.3,Wet
Rabnita,1965,4,15.5,11.7,4.8,18.0,-0.810378,0.511216,1.999535,0.38425,0.095495,0.866025403784439,-0.5,0.7667,-0.0467,1.1433,-18.0167,58.9,142.2,4.0,-2.8,35.06666666666667,Normal
Rabnita,1965,5,88.6,16.1,10.1,22.2,0.368703,0.284752,1.986504,1.040434,0.284512,0.5,-0.866025403784439,-0.1233,-0.2167,-0.0967,40.0533,15.5,30.8,11.7,0.1,54.333333333333336,Normal
Rabnita,1965,6,172.4,21.1,15.1,27.4,1.725455,0.570382,2.108852,2.07171,0.959846,0.0,-1.0,0.8567,0.8833,1.21,89.07,88.6,58.9,16.1,4.0,92.16666666666667,Normal
Rabnita,1965,7,62.2,20.1,14.2,25.5,-0.701931,0.618327,0.802114,1.770733,1.205247,-0.5,-0.866025403784439,-1.7933,-1.58,-2.3667,3.6533,172.4,15.5,21.1,11.7,107.73333333333333,Normal
Rabnita,1965,8,119.7,16.4,11.4,23.1,1.051694,0.920279,0.855687,2.8707,1.890192,-0.866025403784438,-0.5,-4.1633,-3.2333,-3.4467,66.7433,62.2,88.6,20.1,16.1,118.10000000000001,Normal
Rabnita,1965,9,22.3,16.3,10.1,22.4,-1.184177,-0.366077,0.145488,2.759529,1.735134,-1.0,-0.0,0.9533,0.8067,0.8633,-19.9033,119.7,172.4,16.4,21.1,68.06666666666668,Normal
Rabnita,1965,10,7.0,9.2,3.9,13.7,-0.718082,-0.373217,0.174446,2.710721,1.070052,-0.866025403784439,0.5,-0.4133,-0.8533,-1.0667,-29.0633,22.3,62.2,16.3,20.1,49.666666666666664,Normal
Rabnita,1965,11,26.6,1.2,-3.8,6.2,0.657128,-0.547656,0.26494,2.807432,1.200762,-0.5,0.866025403784438,-2.7867,-2.8233,-2.8767,-10.0367,7.0,119.7,9.2,16.4,18.633333333333336,Normal
Rabnita,1965,12,20.8,-2.2,-5.8,2.0,0.661743,0.26843,-0.068803,2.543512,1.277009,-0.0,1.0,-1.22,-0.92,-0.9933,-14.3733,26.6,22.3,1.2,16.3,18.133333333333336,Normal
Rabnita,1966,1,52.5,-4.2,-8.6,0.1,1.393189,1.201829,0.588548,1.732772,1.431426,0.5,0.866025403784439,-1.04,-1.4867,-0.69,22.8467,20.8,7.0,-2.2,9.2,33.300000000000004,Wet
Rabnita,1966,2,41.9,-0.9,-5.1,3.5,1.148605,1.419112,0.618954,1.837617,1.514722,0.866025403784439,0.5,0.5033,0.2633,0.8767,5.9033,52.5,26.6,-4.2,1.2,38.4,Wet
Rabnita,1966,3,10.7,4.8,0.0,10.4,-0.12508,1.071255,0.951249,1.365815,1.423097,1.0,0.0,0.9033,1.0933,1.3167,-20.9867,41.9,20.8,-0.9,-2.2,35.03333333333334,Wet
Rabnita,1966,4,43.0,10.6,4.1,16.6,-0.048936,0.433688,1.161196,1.66408,1.471793,0.866025403784439,-0.5,-0.3333,-0.7467,-0.2567,9.4833,10.7,52.5,4.8,-4.2,31.866666666666664,Normal
Rabnita,1966,5,77.1,17.3,10.7,22.7,-0.035092,-0.089627,0.944009,1.505909,1.824837,0.5,-0.866025403784439,1.0767,0.3833,0.4033,28.5533,43.0,41.9,10.6,-0.9,43.6,Normal
Rabnita,1966,6,55.8,18.6,12.1,25.1,-0.676549,-0.333433,0.524116,0.565017,1.888911,0.0,-1.0,-1.6433,-2.1167,-1.09,-27.53,77.1,10.7,17.3,4.8,58.633333333333326,Normal
Rabnita,1966,7,39.2,18.0,12.0,24.9,-0.990356,-0.749637,-0.223729,0.452037,1.595454,-0.5,-0.866025403784439,-3.8933,-3.78,-2.9667,-19.3467,55.8,43.0,18.6,10.6,57.36666666666665,Normal
Rabnita,1966,8,75.6,19.8,13.7,26.4,-0.358128,-0.892452,-0.696472,-0.100206,1.983739,-0.866025403784438,-0.5,-0.7633,-0.9333,-0.1467,22.6433,39.2,77.1,18.0,17.3,56.86666666666667,Normal
Rabnita,1966,9,70.8,15.2,9.2,21.5,0.061819,-0.566018,-0.637831,0.387865,2.250926,-1.0,-0.0,-0.1467,-0.0933,-0.0367,28.5967,75.6,55.8,19.8,18.6,61.86666666666667,Normal
Rabnita,1966,10,32.0,6.9,1.8,13.0,0.124119,-0.073306,-0.583535,0.717765,2.450194,-0.866025403784439,0.5,-2.7133,-2.9533,-1.7667,-4.0633,70.8,39.2,15.2,18.0,59.46666666666666,Normal
Rabnita,1966,11,34.1,3.8,-1.3,8.7,0.530221,0.319436,-0.406166,0.668054,2.483512,-0.5,0.866025403784438,-0.1867,-0.3233,-0.3767,-2.5367,32.0,75.6,6.9,19.8,45.63333333333333,Normal
Rabnita,1966,12,45.7,-3.6,-7.0,1.3,1.236286,0.838671,0.193992,0.893109,2.455961,-0.0,1.0,-2.62,-2.12,-1.6933,10.5267,34.1,70.8,3.8,15.2,37.266666666666666,Normal
Rabnita,1967,1,10.9,-4.1,-7.8,-0.4,0.433311,0.975365,0.640672,0.517114,1.614676,0.5,0.866025403784439,-0.94,-0.6867,-1.19,-18.7533,45.7,32.0,-3.6,6.9,30.233333333333338,Normal
Rabnita,1967,2,3.1,-0.2,-3.5,2.8,0.253333,0.852952,0.83252,0.166425,1.440397,0.866025403784439,0.5,1.2033,1.8633,0.1767,-32.8967,10.9,34.1,-4.1,3.8,19.900000000000002,Normal
